uf60,nome_uf60,cod60,nome,code_state_2010,code_muni_2010,zona_fisiografica,pop_total,pop_urbana,pop_rural,fonte_pop
14,Estado do Ceará,1480,Carnaubal,23,2303402,148,7174,1782,5392,AEB
14,Estado do Ceará,1481,Guaraciaba do Norte,23,2305001,148,29679,3278,26401,AEB
14,Estado do Ceará,1482,Ibiapina,23,2305308,148,13475,1768,11707,AEB
14,Estado do Ceará,1483,Ipu,23,2305803,148,37144,8903,28241,AEB
14,Estado do Ceará,1484,Ipueiras,23,2305902,148,24153,4995,19158,AEB
14,Estado do Ceará,1485,Mucambo,23,2309003,148,9486,2690,6796,AEB
14,Estado do Ceará,1486,Pacujá,23,2309904,148,2894,803,2091,AEB
14,Estado do Ceará,1487,Poranga,23,2311009,148,5843,1978,3865,AEB
14,Estado do Ceará,1488,São Benedito,23,2312304,148,35760,6642,29118,AEB
14,Estado do Ceará,1489,Tianguá,23,2313401,148,21885,5514,16371,AEB
14,Estado do Ceará,1490,Ubajara,23,2313609,149,17546,4003,13543,AEB
14,Estado do Ceará,1491,Viçosa do Ceará,23,2314102,149,26749,4182,22567,AEB
14,Estado do Ceará,1510,Acaraú,23,2300200,151,55385,6126,49259,AEB
14,Estado do Ceará,1511,Aquiraz,23,2301000,151,26592,3442,23150,AEB
14,Estado do Ceará,1512,Aracati,23,2301109,151,41370,13424,27946,AEB
14,Estado do Ceará,1513,Beberibe,23,2302206,151,25782,2697,23085,AEB
14,Estado do Ceará,1514,Bela Cruz,23,2302305,151,12730,2682,10048,AEB
14,Estado do Ceará,1515,Camocim,23,2302602,151,28963,14366,14597,AEB
14,Estado do Ceará,1516,Cascavel,23,2303501,151,32942,7609,25333,AEB
14,Estado do Ceará,1517,Caucaia,23,2303709,151,42572,6544,36028,AEB
14,Estado do Ceará,1518,Chaval,23,2303907,151,4765,2472,2293,AEB
14,Estado do Ceará,1519,Fortaleza,23,2304400,151,514818,470778,44040,AEB
14,Estado do Ceará,1520,Granja,23,2304707,152,27313,7156,20157,AEB
14,Estado do Ceará,1522,Itapipoca,23,2306405,152,79663,11939,67724,AEB
14,Estado do Ceará,1523,Marco,23,2307809,152,12145,4612,7533,AEB
14,Estado do Ceará,1524,Martinópole,23,2307908,152,5083,2074,3009,AEB
14,Estado do Ceará,1525,Morrinhos,23,2308906,152,7871,1762,6109,AEB
14,Estado do Ceará,1526,Pacajus,23,2309607,152,24143,4136,20007,AEB
14,Estado do Ceará,1527,Paracuru,23,2310209,152,20270,3782,16488,AEB
14,Estado do Ceará,1528,Santana do Acaraú,23,2312007,152,20145,4281,15864,AEB
14,Estado do Ceará,1529,São Gonçalo do Amarante,23,2312403,152,20474,3446,17028,AEB
14,Estado do Ceará,1530,São Luís do Curu,23,2312601,153,6901,3257,3644,AEB
14,Estado do Ceará,1531,Trairi,23,2313500,153,23058,2338,20720,AEB
14,Estado do Ceará,1532,Uruoca,23,2313906,153,8492,1772,6720,AEB
14,Estado do Ceará,1533,Uruburetama,23,2313807,153,26166,7103,19063,AEB
14,Estado do Ceará,1540,Boa Viagem,23,2302404,154,31804,2778,29026,AEB
14,Estado do Ceará,1542,Itatira,23,2306603,154,10232,509,9723,AEB
14,Estado do Ceará,1544,Mombaça,23,2308500,154,32961,3905,29056,AEB
14,Estado do Ceará,1545,Pedra Branca,23,2310506,154,24142,2896,21246,AEB
14,Estado do Ceará,1546,Piquet Carneiro,23,2310902,154,11575,2461,9114,AEB
14,Estado do Ceará,1547,Quixadá,23,2311306,154,81682,11887,69795,AEB
14,Estado do Ceará,1548,Quixeramobim,23,2311405,154,52341,8757,43584,AEB
14,Estado do Ceará,1549,Senador Pompeu,23,2312700,154,21594,8632,12962,AEB
14,Estado do Ceará,1550,Solonópole,23,2313005,155,26450,2460,23990,AEB
14,Estado do Ceará,1560,Alto Santo,23,2300705,156,10240,1625,8615,AEB
14,Estado do Ceará,1561,Itaiçaba,23,2306207,156,5114,2434,2680,AEB
14,Estado do Ceará,1562,Jaguaruana,23,2307007,156,18247,3915,14332,AEB
14,Estado do Ceará,1563,Limoeiro do Norte,23,2307601,156,18663,5861,12802,AEB
14,Estado do Ceará,1564,Morada Nova,23,2308708,156,38616,3808,34808,AEB
14,Estado do Ceará,1565,Palhano,23,2310001,156,3949,484,3465,AEB
14,Estado do Ceará,1566,Quixeré,23,2311504,156,8615,1285,7330,AEB
14,Estado do Ceará,1567,Russas,23,2311801,156,26588,8209,18379,AEB
14,Estado do Ceará,1568,São João do Jaguaribe,23,2312502,156,6131,1049,5082,AEB
14,Estado do Ceará,1569,Tabuleiro do Norte,23,2313104,156,12580,2913,9667,AEB
14,Estado do Ceará,1580,Jaguaretama,23,2306702,158,14682,1002,13680,AEB
14,Estado do Ceará,1581,Jaguaribara,23,2306801,158,6963,809,6154,AEB
14,Estado do Ceará,1582,Jaguaribe,23,2306900,158,21357,5211,16146,AEB
14,Estado do Ceará,1590,Iracema,23,2306009,159,17904,1737,16167,AEB
14,Estado do Ceará,1591,Pereiro,23,2310803,159,18205,2695,15510,AEB
14,Estado do Ceará,1610,Aiuaba,23,2300408,161,9593,1047,8546,AEB
14,Estado do Ceará,1611,Antonina do Norte,23,2300804,161,2598,810,1788,AEB
14,Estado do Ceará,1612,Arneiroz,23,2301505,161,4237,447,3790,AEB
14,Estado do Ceará,1613,Catarina,23,2303600,161,5430,846,4584,AEB
14,Estado do Ceará,1614,Cococi,23,2399903,161,4084,165,3919,AEB
14,Estado do Ceará,1615,Crateús,23,2304103,161,41491,16811,24680,AEB
14,Estado do Ceará,1616,Independência,23,2305605,161,28932,4097,24835,AEB
14,Estado do Ceará,1617,Novo Oriente,23,2309409,161,14644,732,13912,AEB
14,Estado do Ceará,1618,Parambu,23,2310308,161,13913,1747,12166,AEB
14,Estado do Ceará,1619,Saboeiro,23,2311900,161,12102,1789,10313,AEB
14,Estado do Ceará,1620,Tauá,23,2313302,162,33920,5957,27963,AEB
14,Estado do Ceará,1630,Araripe,23,2301307,163,10949,1769,9180,AEB
14,Estado do Ceará,1631,Campos Sales,23,2302701,163,23683,6095,17588,AEB
14,Estado do Ceará,1632,Nova Olinda,23,2309201,163,8385,1838,6547,AEB
14,Estado do Ceará,1633,Potengi,23,2311207,163,4376,1174,3202,AEB
14,Estado do Ceará,1634,Santana do Cariri,23,2312106,163,14552,3487,11065,AEB
14,Estado do Ceará,1640,Abaiara,23,2300101,164,5783,411,5372,AEB
14,Estado do Ceará,1641,Barbalha,23,2301901,164,23575,7098,16477,AEB
14,Estado do Ceará,1642,Barro,23,2302008,164,13289,1951,11338,AEB
14,Estado do Ceará,1643,Brejo Santo,23,2302503,164,18844,4149,14695,AEB
14,Estado do Ceará,1644,Caririaçu,23,2303204,164,20185,2564,17621,AEB
14,Estado do Ceará,1645,Crato,23,2304202,164,59464,29308,30156,AEB
14,Estado do Ceará,1646,Granjeiro,23,2304806,164,3941,732,3209,AEB
14,Estado do Ceará,1647,Jardim,23,2307106,164,17201,3221,13980,AEB
14,Estado do Ceará,1648,Jati,23,2307205,164,4533,1004,3529,AEB
14,Estado do Ceará,1649,Juazeiro do Norte,23,2307304,164,68494,54170,14324,AEB
14,Estado do Ceará,1650,Mauriti,23,2308104,165,25712,4532,21180,AEB
14,Estado do Ceará,1651,Milagres,23,2308302,165,15487,3567,11920,AEB
14,Estado do Ceará,1652,Missão Velha,23,2308401,165,29787,7434,22353,AEB
14,Estado do Ceará,1653,Penaforte,23,2310605,165,4512,869,3643,AEB
14,Estado do Ceará,1654,Porteiras,23,2311108,165,9821,1247,8574,AEB
17,Estado do Rio Grande do Norte,1710,Apodi,24,2401008,171,17607,2512,15095,AEB
17,Estado do Rio Grande do Norte,1711,Augusto Severo,24,2401305,171,14538,1888,12650,AEB
17,Estado do Rio Grande do Norte,1712,Caraúbas,24,2402303,171,16872,3936,12936,AEB
17,Estado do Rio Grande do Norte,1713,Itaú,24,2404903,171,7235,841,6394,AEB
17,Estado do Rio Grande do Norte,1714,Mossoró,24,2408003,171,57690,41476,16214,AEB
17,Estado do Rio Grande do Norte,1715,Upanema,24,2414605,171,4981,889,4092,AEB
17,Estado do Rio Grande do Norte,1720,Arês,24,2401206,172,9229,2246,6983,AEB
17,Estado do Rio Grande do Norte,1721,Baía Formosa,24,2401404,172,2869,1580,1289,AEB
17,Estado do Rio Grande do Norte,1722,Caiada,24,2413102,172,5080,578,4502,AEB
17,Estado do Rio Grande do Norte,1723,Canguaretama,24,2402204,172,14617,4981,9636,AEB
17,Estado do Rio Grande do Norte,1724,Ceará-Mirim,24,2402600,172,34959,8290,26669,AEB
17,Estado do Rio Grande do Norte,1725,Goianinha,24,2404200,172,13622,3232,10390,AEB
17,Estado do Rio Grande do Norte,1726,Januário Cicco,24,2405306,172,7843,1504,6339,AEB
17,Estado do Rio Grande do Norte,1727,Macaíba,24,2407104,172,22104,7472,14632,AEB
17,Estado do Rio Grande do Norte,1728,Maxaranguape,24,2407500,172,6311,882,5429,AEB
17,Estado do Rio Grande do Norte,1729,Monte Alegre,24,2407807,172,10868,1647,9221,AEB
17,Estado do Rio Grande do Norte,1730,Natal,24,2408102,173,162537,155860,6677,AEB
17,Estado do Rio Grande do Norte,1731,Nísia Floresta,24,2408201,173,9676,1263,8413,AEB
17,Estado do Rio Grande do Norte,1732,Parnamirim,24,2403251,173,8918,5644,3274,AEB
17,Estado do Rio Grande do Norte,1733,São Gonçalo do Amarante,24,2412005,173,16785,1327,15458,AEB
17,Estado do Rio Grande do Norte,1734,São José de Mipibu,24,2412203,173,18140,6186,11954,AEB
17,Estado do Rio Grande do Norte,1735,Serra Caiada,24,2410306,173,4455,1151,3304,AEB
17,Estado do Rio Grande do Norte,1736,Touros,24,2414407,173,17947,2408,15539,AEB
17,Estado do Rio Grande do Norte,1737,Várzea,24,2414704,173,10379,3098,7281,AEB
17,Estado do Rio Grande do Norte,1740,Acari,24,2400109,174,7984,2878,5106,AEB
17,Estado do Rio Grande do Norte,1741,Caicó,24,2402006,174,27447,16233,11214,AEB
17,Estado do Rio Grande do Norte,1742,Carnaúba dos Dantas,24,2402402,174,4223,1453,2770,AEB
17,Estado do Rio Grande do Norte,1743,Cerro Corá,24,2402709,174,6679,1152,5527,AEB
17,Estado do Rio Grande do Norte,1744,Cruzeta,24,2403004,174,5207,1991,3216,AEB
17,Estado do Rio Grande do Norte,1745,Currais Novos,24,2403103,174,21300,8522,12778,AEB
17,Estado do Rio Grande do Norte,1746,Florânia,24,2403806,174,8439,1346,7093,AEB
17,Estado do Rio Grande do Norte,1747,Jardim de Piranhas,24,2405603,174,6283,1265,5018,AEB
17,Estado do Rio Grande do Norte,1748,Jardim do Seridó,24,2405702,174,11901,3344,8557,AEB
17,Estado do Rio Grande do Norte,1749,Jucurutu,24,2406106,174,10803,1925,8878,AEB
17,Estado do Rio Grande do Norte,1750,Ouro Branco,24,2408508,175,4406,980,3426,AEB
17,Estado do Rio Grande do Norte,1751,Parelhas,24,2408904,175,13044,4569,8475,AEB
17,Estado do Rio Grande do Norte,1752,São Fernando,24,2411809,175,3554,345,3209,AEB
17,Estado do Rio Grande do Norte,1753,São João do Sabugi,24,2412104,175,4681,1306,3375,AEB
17,Estado do Rio Grande do Norte,1754,São Vicente,24,2413003,175,3252,831,2421,AEB
17,Estado do Rio Grande do Norte,1755,Serra Negra do Norte,24,2413409,175,7090,1401,5689,AEB
17,Estado do Rio Grande do Norte,1760,Alexandria,24,2400505,176,19466,3351,16115,AEB
17,Estado do Rio Grande do Norte,1761,Almino Afonso,24,2400604,176,10519,2141,8378,AEB
17,Estado do Rio Grande do Norte,1762,José da Penha,24,2406007,176,4374,1053,3321,AEB
17,Estado do Rio Grande do Norte,1763,Luís Gomes,24,2407005,176,8884,1480,7404,AEB
17,Estado do Rio Grande do Norte,1764,Marcelino Vieira,24,2407302,176,6586,1294,5292,AEB
17,Estado do Rio Grande do Norte,1765,Martins,24,2407401,176,20728,4527,16201,AEB
17,Estado do Rio Grande do Norte,1766,Patu,24,2409308,176,10410,2367,8043,AEB
17,Estado do Rio Grande do Norte,1767,Pau dos Ferros,24,2409407,176,16678,5370,11308,AEB
17,Estado do Rio Grande do Norte,1768,Portalegre,24,2410207,176,13986,1970,12016,AEB
17,Estado do Rio Grande do Norte,1769,São Miguel,24,2412500,176,19083,2935,16148,AEB
17,Estado do Rio Grande do Norte,1770,Umarizal,24,2414506,177,5273,1121,4152,AEB
17,Estado do Rio Grande do Norte,1780,Açu,24,2400208,178,26432,9371,17061,AEB
17,Estado do Rio Grande do Norte,1781,Areia Branca,24,2401107,178,13249,8904,4345,AEB
17,Estado do Rio Grande do Norte,1782,Grossos,24,2404408,178,5229,2573,2656,AEB
17,Estado do Rio Grande do Norte,1783,João Câmara,24,2405801,178,13928,4325,9603,AEB
17,Estado do Rio Grande do Norte,1784,Macau,24,2407203,178,18147,11876,6271,AEB
17,Estado do Rio Grande do Norte,1785,Pendências,24,2409902,178,9016,3198,5818,AEB
17,Estado do Rio Grande do Norte,1786,São Bento do Norte,24,2411601,178,9664,4810,4854,AEB
17,Estado do Rio Grande do Norte,1790,Barcelona,24,2401503,179,7808,845,6963,AEB
17,Estado do Rio Grande do Norte,1791,Barreto,24,2401602,179,6531,530,6001,AEB
17,Estado do Rio Grande do Norte,1792,Campo Redondo,24,2402105,179,9443,1947,7496,AEB
17,Estado do Rio Grande do Norte,1793,Coronel Ezequiel,24,2402808,179,9338,1141,8197,AEB
17,Estado do Rio Grande do Norte,1794,Japi,24,2405405,179,3220,414,2806,AEB
17,Estado do Rio Grande do Norte,1795,Lajes Pintadas,24,2406809,179,3042,539,2503,AEB
17,Estado do Rio Grande do Norte,1796,Nova Cruz,24,2408300,179,22644,6780,15864,AEB
17,Estado do Rio Grande do Norte,1797,Pedro Velho,24,2409803,179,16928,3594,13334,AEB
17,Estado do Rio Grande do Norte,1798,Santa Cruz,24,2411205,179,16680,5286,11394,AEB
17,Estado do Rio Grande do Norte,1799,Santo Antônio,24,2411502,179,36170,2978,33192,AEB
17,Estado do Rio Grande do Norte,1800,São Bento do Trairí,24,2411700,180,2954,349,2605,AEB
17,Estado do Rio Grande do Norte,1801,São José do Campestre,24,2412302,180,9582,3288,6294,AEB
17,Estado do Rio Grande do Norte,1802,São Paulo do Potengi,24,2412609,180,30106,2197,27909,AEB
17,Estado do Rio Grande do Norte,1803,São Tomé,24,2412906,180,11106,2406,8700,AEB
17,Estado do Rio Grande do Norte,1804,Serra de São Bento,24,2413300,180,4229,600,3629,AEB
17,Estado do Rio Grande do Norte,1805,Sítio Novo,24,2413706,180,6249,666,5583,AEB
17,Estado do Rio Grande do Norte,1806,Taipu,24,2413904,180,11173,2243,8930,AEB
17,Estado do Rio Grande do Norte,1807,Tangará,24,2414001,180,4970,1441,3529,AEB
17,Estado do Rio Grande do Norte,1820,Afonso Bezerra,24,2400307,182,6669,2057,4612,AEB
17,Estado do Rio Grande do Norte,1821,Angicos,24,2400802,182,9542,2341,7201,AEB
17,Estado do Rio Grande do Norte,1822,Ipanguaçu,24,2404705,182,9968,759,9209,AEB
17,Estado do Rio Grande do Norte,1823,Lajes,24,2406700,182,14082,3376,10706,AEB
17,Estado do Rio Grande do Norte,1824,Pedro Avelino,24,2409704,182,8561,1399,7162,AEB
17,Estado do Rio Grande do Norte,1825,Santana do Matos,24,2411403,182,15251,2909,12342,AEB
17,Estado do Rio Grande do Norte,1826,São Rafael,24,2412807,182,7805,2006,5799,AEB
19,Estado da Paraíba,1910,Santa Luzia,25,2513406,191,16596,4737,11859,AEB
19,Estado da Paraíba,1911,São Mamede,25,2514909,191,12022,2137,9885,AEB
19,Estado da Paraíba,1920,Alhandra,25,2500601,192,12898,2396,10502,AEB
19,Estado da Paraíba,1921,Bayeux,25,2501807,192,17338,16737,601,AEB
19,Estado da Paraíba,1922,Cabedelo,25,2503209,192,12657,10738,1919,AEB
19,Estado da Paraíba,1923,Cruz do Espírito Santo,25,2504900,192,14491,1889,12602,AEB
19,Estado da Paraíba,1924,João Pessoa,25,2507507,192,155117,137788,17329,AEB
19,Estado da Paraíba,1925,Mamanguape,25,2508901,192,66994,14365,52629,AEB
19,Estado da Paraíba,1926,Pedras de Fogo,25,2511202,192,20639,4443,16196,AEB
19,Estado da Paraíba,1927,Rio Tinto,25,2512903,192,27058,16811,10247,AEB
19,Estado da Paraíba,1928,Santa Rita,25,2513703,192,47325,22285,25040,AEB
19,Estado da Paraíba,1930,Alagoa Nova,25,2500403,193,31309,5018,26291,AEB
19,Estado da Paraíba,1931,Areia,25,2501104,193,32474,5934,26540,AEB
19,Estado da Paraíba,1932,Bananeiras,25,2501500,193,26232,3376,22856,AEB
19,Estado da Paraíba,1933,Borborema,25,2502706,193,4123,1554,2569,AEB
19,Estado da Paraíba,1934,Dona Inês,25,2505709,193,8019,1158,6861,AEB
19,Estado da Paraíba,1935,Esperança,25,2506004,193,25574,10042,15532,AEB
19,Estado da Paraíba,1936,Pilões,25,2511608,193,8397,1028,7369,AEB
19,Estado da Paraíba,1937,Remígio,25,2512705,193,13734,2067,11667,AEB
19,Estado da Paraíba,1938,Serraria,25,2515906,193,18071,3581,14490,AEB
19,Estado da Paraíba,1939,Solânea,25,2516003,193,23161,5707,17454,AEB
19,Estado da Paraíba,1950,Cabaceiras,25,2503100,195,8039,1026,7013,AEB
19,Estado da Paraíba,1951,Carnoió,25,2502508,195,19600,3433,16167,AEB
19,Estado da Paraíba,1952,Congo,25,2504702,195,4060,667,3393,AEB
19,Estado da Paraíba,1953,Cubati,25,2505006,195,3804,970,2834,AEB
19,Estado da Paraíba,1954,Juazeirinho,25,2507705,195,9812,2441,7371,AEB
19,Estado da Paraíba,1955,Monteiro,25,2509701,195,25339,6405,18934,AEB
19,Estado da Paraíba,1956,Pedra Lavrada,25,2511103,195,6607,929,5678,AEB
19,Estado da Paraíba,1957,Picuí,25,2511400,195,14141,3455,10686,AEB
19,Estado da Paraíba,1958,Prata,25,2512200,195,6625,1347,5278,AEB
19,Estado da Paraíba,1959,São João do Cariri,25,2514008,195,17633,2084,15549,AEB
19,Estado da Paraíba,1960,São Sebastião do Umbuzeiro,25,2515203,196,9383,814,8569,AEB
19,Estado da Paraíba,1961,Serra Branca,25,2515500,196,10923,2348,8575,AEB
19,Estado da Paraíba,1962,Soledade,25,2516102,196,11807,1917,9890,AEB
19,Estado da Paraíba,1963,Sumé,25,2516300,196,11764,3281,8483,AEB
19,Estado da Paraíba,1964,Taperoá,25,2516508,196,18648,4031,14617,AEB
19,Estado da Paraíba,1970,Brejo do Cruz,25,2502805,197,17084,2983,14101,AEB
19,Estado da Paraíba,1971,Catingueira,25,2504207,197,7613,1096,6517,AEB
19,Estado da Paraíba,1972,Catolé do Rocha,25,2504306,197,29511,6558,22953,AEB
19,Estado da Paraíba,1973,Coremas,25,2504801,197,12247,4523,7724,AEB
19,Estado da Paraíba,1974,Jericó,25,2507408,197,11011,973,10038,AEB
19,Estado da Paraíba,1975,Malta,25,2508802,197,11621,1790,9831,AEB
19,Estado da Paraíba,1976,Patos,25,2510808,197,61178,28922,32256,AEB
19,Estado da Paraíba,1977,Piancó,25,2511301,197,39349,8994,30355,AEB
19,Estado da Paraíba,1978,Pombal,25,2512101,197,45569,9012,36557,AEB
19,Estado da Paraíba,1979,São Bento,25,2513901,197,7239,1387,5852,AEB
19,Estado da Paraíba,1980,São José da Lagoa Tapada,25,2514206,198,6981,1054,5927,AEB
19,Estado da Paraíba,1981,Sousa,25,2516201,198,62948,13832,49116,AEB
19,Estado da Paraíba,1990,Água Branca,25,2500106,199,4391,830,3561,AEB
19,Estado da Paraíba,1991,Desterro,25,2505402,199,6818,826,5992,AEB
19,Estado da Paraíba,1992,Princesa Isabel,25,2512309,199,20888,4762,16126,AEB
19,Estado da Paraíba,1993,Tavares,25,2516607,199,12448,2716,9732,AEB
19,Estado da Paraíba,1994,Teixeira,25,2516706,199,24357,3792,20565,AEB
19,Estado da Paraíba,2010,Antenor Navarro,25,2500700,201,26906,4664,22242,AEB
19,Estado da Paraíba,2011,Bonito de Santa Fé,25,2502409,201,8781,2331,6450,AEB
19,Estado da Paraíba,2012,Cajazeiras,25,2503704,201,39104,17055,22049,AEB
19,Estado da Paraíba,2013,Conceição,25,2504405,201,14795,2988,11807,AEB
19,Estado da Paraíba,2014,Ibiara,25,2506608,201,13511,1047,12464,AEB
19,Estado da Paraíba,2015,Itaporanga,25,2507002,201,33700,11551,22149,AEB
19,Estado da Paraíba,2016,São José de Piranhas,25,2514503,201,16394,2773,13621,AEB
19,Estado da Paraíba,2017,Uiraúna,25,2516904,201,15081,3907,11174,AEB
19,Estado da Paraíba,2020,Alagoa Grande,25,2500304,202,33219,12115,21104,AEB
19,Estado da Paraíba,2021,Alagoinha,25,2500502,202,10840,2834,8006,AEB
19,Estado da Paraíba,2022,Araçagi,25,2500809,202,18854,1822,17032,AEB
19,Estado da Paraíba,2023,Aroeiras,25,2501302,202,19409,2107,17302,AEB
19,Estado da Paraíba,2024,Belém,25,2501906,202,9949,3738,6211,AEB
19,Estado da Paraíba,2025,Caiçara,25,2503605,202,17759,3051,14708,AEB
19,Estado da Paraíba,2026,Guarabira,25,2506301,202,38547,17962,20585,AEB
19,Estado da Paraíba,2027,Gurinhém,25,2506400,202,13220,1763,11457,AEB
19,Estado da Paraíba,2028,Ingá,25,2506806,202,27877,10966,16911,AEB
19,Estado da Paraíba,2029,Itabaiana,25,2506905,202,43365,15131,28234,AEB
19,Estado da Paraíba,2030,Juarez Távora,25,2507606,203,3678,1630,2048,AEB
19,Estado da Paraíba,2031,Mari,25,2509107,203,12687,8242,4445,AEB
19,Estado da Paraíba,2032,Mulungu,25,2509800,203,13199,3458,9741,AEB
19,Estado da Paraíba,2033,Pilar,25,2511509,203,29441,7281,22160,AEB
19,Estado da Paraíba,2034,Pirpirituba,25,2511806,203,12152,4980,7172,AEB
19,Estado da Paraíba,2035,Sapé,25,2515302,203,48596,10602,37994,AEB
19,Estado da Paraíba,2036,Serra da Raiz,25,2515609,203,10292,2770,7522,AEB
19,Estado da Paraíba,2037,Serra Redonda,25,2515807,203,8299,1610,6689,AEB
19,Estado da Paraíba,2038,Umbuzeiro,25,2517001,203,25363,2286,23077,AEB
19,Estado da Paraíba,2040,Araruna,25,2501005,204,18265,2930,15335,AEB
19,Estado da Paraíba,2041,Barra de Santa Rosa,25,2501609,204,11927,2094,9833,AEB
19,Estado da Paraíba,2042,Cacimba de Dentro,25,2503506,204,12893,1473,11420,AEB
19,Estado da Paraíba,2043,Campina Grande,25,2504009,204,207445,126274,81171,AEB
19,Estado da Paraíba,2044,Cuité,25,2505105,204,14345,4164,10181,AEB
19,Estado da Paraíba,2045,Nova Floresta,25,2510105,204,3422,1825,1597,AEB
19,Estado da Paraíba,2046,Pocinhos,25,2512002,204,20018,3616,16402,AEB
19,Estado da Paraíba,2047,Tacima,25,2516409,204,11023,2022,9001,AEB
21,Estado de Pernambuco,2110,Água Preta,26,2600401,211,34416,6026,28390,AEB
21,Estado de Pernambuco,2111,Aliança,26,2600708,211,31578,6039,25539,AEB
21,Estado de Pernambuco,2112,Amaraji,26,2600906,211,25824,6481,19343,AEB
21,Estado de Pernambuco,2113,Barreiros,26,2601409,211,35421,13379,22042,AEB
21,Estado de Pernambuco,2114,Bonito,26,2602308,211,43038,9488,33550,AEB
21,Estado de Pernambuco,2115,Cabo,26,2602902,211,51883,15930,35953,AEB
21,Estado de Pernambuco,2116,Carpina,26,2604007,211,41340,19819,21521,AEB
21,Estado de Pernambuco,2117,Catende,26,2604205,211,30312,12893,17419,AEB
21,Estado de Pernambuco,2118,Cortês,26,2604809,211,7340,2213,5127,AEB
21,Estado de Pernambuco,2119,Escada,26,2605202,211,39001,14766,24235,AEB
21,Estado de Pernambuco,2120,Gameleira,26,2605905,212,15211,5278,9933,AEB
21,Estado de Pernambuco,2121,Goiana,26,2606200,212,59122,31778,27344,AEB
21,Estado de Pernambuco,2122,Igarassu,26,2606804,212,43438,18428,25010,AEB
21,Estado de Pernambuco,2123,Ipojuca,26,2607208,212,34642,7546,27096,AEB
21,Estado de Pernambuco,2124,Jaboatão,26,2607901,212,105261,84689,20572,AEB
